"brand","model","year","price_in_euro","transmission_type","fuel_type","mileage_in_km"
"ford","Ford Focus","2019",16310,"Manual","Diesel",57563
"ford","Ford Focus","2019",23990,"Manual","Diesel",65000
"ford","Ford Focus","2019",18850,"Manual","Diesel",44500
"ford","Ford Focus","2019",13990,"Manual","Diesel",104723
"ford","Ford Focus","2019",19700,"Manual","Diesel",134000
"ford","Ford Focus","2019",19490,"Manual","Diesel",79266
"ford","Ford Focus","2019",12500,"Manual","Diesel",138000
"ford","Ford Focus","2019",14990,"Manual","Diesel",103150
"ford","Ford Focus","2019",11700,"Manual","Diesel",75033
"ford","Ford Focus","2019",22900,"Manual","Diesel",169692
"ford","Ford Focus","2019",12499,"Manual","Diesel",120873
"ford","Ford Focus","2019",10990,"Manual","Diesel",123400
"ford","Ford Focus","2019",37990,"Manual","Diesel",146181
"ford","Ford Focus","2019",19000,"Manual","Diesel",187507
"ford","Ford Focus","2019",15870,"Manual","Diesel",60226
"ford","Ford Focus","2019",10350,"Manual","Diesel",175000
"ford","Ford Focus","2019",10350,"Manual","Diesel",175000
"ford","Ford Focus","2019",26990,"Manual","Diesel",102500
"ford","Ford Focus","2019",12300,"Manual","Diesel",87300
"ford","Ford Focus","2019",19790,"Manual","Diesel",92000
"ford","Ford Focus","2019",23980,"Manual","Diesel",42023
"ford","Ford Focus","2019",23980,"Manual","Diesel",42023
"ford","Ford Focus","2019",18900,"Manual","Diesel",64694
"ford","Ford Focus","2019",13990,"Manual","Diesel",61644
"ford","Ford Focus","2019",19390,"Manual","Diesel",61919
"ford","Ford Focus","2019",15930,"Manual","Diesel",82720
"ford","Ford Focus","2019",15800,"Manual","Diesel",92000
"ford","Ford Focus","2019",13990,"Manual","Diesel",61644
"ford","Ford Focus","2019",15660,"Manual","Diesel",126460
"ford","Ford Focus","2019",19980,"Manual","Diesel",32103
"ford","Ford Focus","2019",20990,"Manual","Diesel",43100
"ford","Ford Focus","2019",19989,"Manual","Diesel",32103
"ford","Ford Focus","2019",19990,"Manual","Diesel",65500
"ford","Ford Focus","2019",13990,"Manual","Diesel",61644
"ford","Ford Focus","2019",15500,"Manual","Diesel",91500
"ford","Ford Focus","2019",12450,"Manual","Diesel",79988
"ford","Ford Focus","2019",22990,"Manual","Diesel",83038
"ford","Ford Focus","2019",20890,"Manual","Diesel",97713
"ford","Ford Focus","2019",15600,"Manual","Diesel",85000
"ford","Ford Focus","2019",21900,"Manual","Diesel",69000
"ford","Ford Focus","2019",12500,"Manual","Diesel",115000
"ford","Ford Focus","2019",13980,"Manual","Diesel",83000
"ford","Ford Focus","2019",11200,"Manual","Diesel",132300
"ford","Ford Focus","2019",12690,"Manual","Diesel",107980
"ford","Ford Focus","2019",20990,"Manual","Diesel",45000
"ford","Ford Focus","2019",14350,"Manual","Diesel",129874
"ford","Ford Focus","2019",19860,"Manual","Diesel",58965
"ford","Ford Focus","2019",16980,"Manual","Diesel",39253
"ford","Ford Focus","2019",15200,"Manual","Diesel",70500
"ford","Ford Focus","2019",16999,"Manual","Diesel",48590
"ford","Ford Focus","2019",16280,"Manual","Diesel",40000
"ford","Ford Focus","2019",12900,"Manual","Diesel",100000
"ford","Ford Focus","2019",18923,"Manual","Diesel",14631
"ford","Ford Focus","2019",21840,"Manual","Diesel",46877
"ford","Ford Focus","2019",17950,"Manual","Diesel",81000
"ford","Ford Focus","2019",22470,"Manual","Diesel",55050
"ford","Ford Focus","2019",23980,"Manual","Diesel",80000
"ford","Ford Focus","2019",12480,"Manual","Diesel",80000
"ford","Ford Focus","2019",15999,"Manual","Diesel",38224
"ford","Ford Focus","2019",11990,"Manual","Diesel",97000
"ford","Ford Focus","2019",18970,"Manual","Diesel",65784
"ford","Ford Focus","2019",14300,"Manual","Diesel",75141
"ford","Ford Focus","2019",10350,"Manual","Diesel",175000
"ford","Ford Focus","2019",12799,"Manual","Diesel",122000
"ford","Ford Focus","2019",12990,"Manual","Diesel",94450
"ford","Ford Focus","2019",12852,"Manual","Diesel",126397
"ford","Ford Focus","2019",23490,"Manual","Diesel",88771
"ford","Ford Focus","2019",16350,"Manual","Diesel",121100
"ford","Ford Focus","2019",15999,"Manual","Diesel",62000
"ford","Ford Focus","2019",15980,"Manual","Diesel",55902
"ford","Ford Focus","2019",15990,"Manual","Diesel",25102
"ford","Ford Focus","2019",16990,"Manual","Diesel",123286
"ford","Ford Focus","2020",28990,"Manual","Diesel",33303
"ford","Ford Focus","2020",14950,"Manual","Diesel",73623
"ford","Ford Focus","2020",20990,"Manual","Diesel",25000
"ford","Ford Focus","2020",21942,"Manual","Diesel",8199
"ford","Ford Focus","2020",21780,"Manual","Diesel",70500
"ford","Ford Focus","2020",21950,"Manual","Diesel",121450
"ford","Ford Focus","2020",17770,"Manual","Diesel",82500
"ford","Ford Focus","2020",19990,"Manual","Diesel",81316
"ford","Ford Focus","2020",14990,"Manual","Diesel",51000
"ford","Ford Focus","2020",21500,"Manual","Diesel",34000
"ford","Ford Focus","2020",18980,"Manual","Diesel",51555
"ford","Ford Focus","2020",20990,"Manual","Diesel",58464
"ford","Ford Focus","2020",19421,"Manual","Diesel",34156
"ford","Ford Focus","2020",13290,"Manual","Diesel",98000
"ford","Ford Focus","2020",22600,"Manual","Diesel",45500
"ford","Ford Focus","2020",25990,"Manual","Diesel",58963
"ford","Ford Focus","2020",18990,"Manual","Diesel",54773
"ford","Ford Focus","2020",21600,"Manual","Diesel",35200
"ford","Ford Focus","2020",27490,"Manual","Diesel",50905
"ford","Ford Focus","2020",21250,"Manual","Diesel",25580
"ford","Ford Focus","2020",20830,"Manual","Diesel",66213
"ford","Ford Focus","2020",18450,"Manual","Diesel",89834
"ford","Ford Focus","2020",17681,"Manual","Diesel",44703
"ford","Ford Focus","2020",19950,"Manual","Diesel",33500
"ford","Ford Focus","2020",22300,"Manual","Diesel",35215
"ford","Ford Focus","2020",28380,"Manual","Diesel",50300
"ford","Ford Focus","2020",29990,"Manual","Diesel",36090
"ford","Ford Focus","2020",23900,"Manual","Diesel",8000
"ford","Ford Focus","2020",14500,"Manual","Diesel",131300
"ford","Ford Focus","2020",14499,"Manual","Diesel",105089
"ford","Ford Focus","2020",19000,"Manual","Diesel",32000
"ford","Ford Focus","2020",24990,"Manual","Diesel",46653
"ford","Ford Focus","2020",19980,"Manual","Diesel",44141
"ford","Ford Focus","2020",21990,"Manual","Diesel",71890
"ford","Ford Focus","2020",21950,"Manual","Diesel",28185
"ford","Ford Focus","2020",15989,"Manual","Diesel",70581
"ford","Ford Focus","2020",16950,"Manual","Diesel",81118
"ford","Ford Focus","2020",25450,"Manual","Diesel",2100
"ford","Ford Focus","2020",22749,"Manual","Diesel",74880
"ford","Ford Focus","2020",15950,"Manual","Diesel",71100
"ford","Ford Focus","2020",23990,"Manual","Diesel",53636
"ford","Ford Focus","2020",23830,"Manual","Diesel",37854
"ford","Ford Focus","2020",24190,"Manual","Diesel",53636
"ford","Ford Focus","2020",19950,"Manual","Diesel",38760
"ford","Ford Focus","2020",17220,"Manual","Diesel",48288
"ford","Ford Focus","2020",18490,"Manual","Diesel",44500
