"year","price_in_euro","power_ps","transmission_type","fuel_type","fuel_consumption_l_100km","mileage_in_km","color_blue","color_silver","color_red","color_grey","color_black","color_white"
2008,4000,69,1,1,6.1,94200,0,0,1,0,0,0
2008,2700,69,1,1,6.1,89000,0,0,0,0,1,0
2008,799,68,1,0,4.5,252000,0,0,0,0,1,0
2008,890,90,1,0,7.2,200000,0,0,0,0,1,0
2008,2250,80,1,1,6.2,209254,0,0,0,0,1,0
2008,2990,69,1,1,6.2,215400,0,0,0,0,1,0
2008,3550,80,1,1,6.2,90000,0,0,0,0,1,0
2008,2000,60,1,1,5.9,185000,0,0,0,0,1,0
2008,2700,60,1,1,5.9,170000,0,0,0,0,1,0
2008,5100,82,1,1,5.7,125000,0,0,0,0,1,0
2008,2950,69,1,1,6.1,157929,0,0,0,0,1,0
2008,3480,60,1,1,5.9,163000,0,0,0,0,1,0
2008,1500,69,1,1,6.1,171000,0,0,0,0,1,0
2008,3200,101,1,1,6.4,205600,0,0,0,0,1,0
2008,2950,90,1,0,4.2,350000,0,0,0,0,1,0
2008,1300,60,1,1,5.9,161000,0,0,0,0,1,0
2008,2490,90,1,0,4.4,222000,0,0,0,0,1,0
2008,4000,69,1,1,6.1,81013,0,1,0,0,0,0
2008,1000,68,1,0,4.5,133000,0,1,0,0,0,0
2008,1500,80,1,1,6.2,200600,0,1,0,0,0,0
2008,3450,68,1,0,4.5,222115,0,1,0,0,0,0
2008,2890,68,1,0,4.7,184000,0,1,0,0,0,0
2008,7490,80,1,1,7,221273,0,1,0,0,0,0
2008,3480,69,1,1,6.1,103113,0,1,0,0,0,0
2008,4750,60,1,1,5.4,131101,0,1,0,0,0,0
2008,5990,80,0,1,6.6,63211,0,1,0,0,0,0
2008,2499,69,1,1,6.5,200000,0,1,0,0,0,0
2008,3600,80,1,1,6.2,140929,0,1,0,0,0,0
2008,4250,69,1,1,6.1,102100,0,1,0,0,0,0
2008,4999,80,1,1,7,120155,0,1,0,0,0,0
2008,2699,69,1,1,6.1,122000,0,1,0,0,0,0
2008,5790,60,1,1,5.9,63650,0,1,0,0,0,0
2008,3499,97,1,1,5.7,165000,0,0,0,0,0,1
2009,7290,120,1,1,5.9,76400,0,0,0,0,0,0
2009,3490,82,1,1,5.7,149800,1,0,0,0,0,0
2009,4499,82,1,1,5.7,143000,1,0,0,0,0,0
2009,3800,82,1,1,5.6,160000,1,0,0,0,0,0
2009,5499,82,1,1,3.6,117000,1,0,0,0,0,0
2009,6790,97,1,1,5.7,81000,1,0,0,0,0,0
2009,9199,97,0,1,6.5,63682,1,0,0,0,0,0
2009,8788,97,0,1,6.5,78501,1,0,0,0,0,0
2009,3780,60,1,1,5.4,129018,1,0,0,0,0,0
2009,4700,60,1,1,6.1,150000,1,0,0,0,0,0
2009,3799,60,1,1,5.4,107131,1,0,0,0,0,0
2009,3800,60,1,1,5.5,167000,1,0,0,0,0,0
2009,3700,82,1,1,5.6,160000,1,0,0,0,0,0
2009,3500,90,1,0,4.2,255000,1,0,0,0,0,0
2009,3990,60,1,1,5.4,115000,1,0,0,0,0,0
2009,4999,82,1,1,5.7,153000,1,0,0,0,0,0
2009,5990,60,1,1,5.4,66500,1,0,0,0,0,0
2009,3700,82,1,1,5.6,162000,1,0,0,0,0,0
2009,5400,82,1,1,5.6,138000,1,0,0,0,0,0
2009,2950,60,1,1,5.4,244000,1,0,0,0,0,0
2009,2900,97,1,1,5.7,197000,1,0,0,0,0,0
2009,4850,60,1,1,5.4,105000,1,0,0,0,0,0
2009,4500,82,1,1,5.7,100000,0,0,0,0,0,0
2009,4650,60,1,1,5.4,141232,0,0,0,1,0,0
2009,5000,82,1,1,5.7,137700,0,0,0,1,0,0
2009,6295,75,1,0,4.2,138990,0,0,0,1,0,0
2009,3590,90,1,0,3.7,226500,0,0,0,1,0,0
2009,6790,97,1,1,5.7,121188,0,0,0,1,0,0
2009,4990,60,1,1,5.4,114950,0,0,0,1,0,0
2009,4500,60,1,1,5.5,152000,0,0,0,1,0,0
2009,3999,60,1,1,5.4,138600,0,0,0,1,0,0
2009,9990,97,0,1,6.5,59100,0,0,0,1,0,0
2009,3990,82,1,1,5.6,173159,0,0,0,1,0,0
2009,7950,97,0,1,6.5,106562,0,0,0,1,0,0
2009,4300,82,1,1,5.6,170000,0,0,1,0,0,0
2009,5699,82,1,1,5.6,59000,0,0,1,0,0,0
2009,6450,60,1,1,5.4,60700,0,0,1,0,0,0
2009,3799,60,1,1,5.4,130000,0,0,1,0,0,0
2009,5800,82,1,1,5.7,183533,0,0,1,0,0,0
2009,4990,97,1,1,5.7,117000,0,0,1,0,0,0
2009,5000,82,1,1,5.7,70000,0,0,1,0,0,0
2009,7550,82,1,1,5.7,40000,0,0,1,0,0,0
2009,6499,82,1,1,5.7,45688,0,0,1,0,0,0
2009,3800,60,1,1,5.5,98000,0,0,1,0,0,0
2009,4999,90,1,0,4.2,146954,0,0,1,0,0,0
2009,5490,60,1,1,5.4,88262,0,0,1,0,0,0
2009,3500,82,1,1,5.7,243000,0,0,1,0,0,0
2009,4490,82,1,1,5.7,131000,0,0,1,0,0,0
2009,4999,90,1,0,4.2,146954,0,0,1,0,0,0
2009,2999,82,1,1,5.7,104422,0,0,1,0,0,0
2009,3650,97,1,1,5.7,120000,0,0,1,0,0,0
2009,4990,82,1,1,5.7,100000,0,0,1,0,0,0
2009,4100,82,1,1,5.6,160600,0,0,1,0,0,0
2009,5500,82,1,1,5.6,100000,0,0,1,0,0,0
2009,4700,82,1,1,5.6,115000,0,0,1,0,0,0
2009,3499,90,1,0,4.2,237643,0,0,1,0,0,0
2009,3495,60,1,1,5.4,144038,0,0,1,0,0,0
2009,5999,60,1,1,5.5,54100,0,0,1,0,0,0
2009,4800,82,1,1,5.7,117000,0,0,1,0,0,0
2009,4990,60,1,1,5.4,98000,0,0,1,0,0,0
2009,5495,60,1,1,5.4,74000,0,0,1,0,0,0
2009,7999,60,1,1,5.4,137981,0,0,0,0,1,0
