"brand","model","year","price_in_euro","transmission_type","fuel_type","mileage_in_km"
"toyota","Toyota Yaris","2019","14950","Manual","Petrol",41600
"toyota","Toyota Yaris","2019","13900","Manual","Petrol",65000
"toyota","Toyota Yaris","2019","14970","Manual","Petrol",40413
"toyota","Toyota Yaris","2019","15990","Manual","Petrol",47000
"toyota","Toyota Yaris","2019","14950","Manual","Petrol",41500
"toyota","Toyota Yaris","2019","12670","Manual","Petrol",71798
"toyota","Toyota Yaris","2019","12670","Manual","Petrol",71798
"toyota","Toyota Yaris","2019","12990","Manual","Petrol",40270
"toyota","Toyota Yaris","2019","13980","Manual","Petrol",41475
"toyota","Toyota Yaris","2019","12498","Manual","Petrol",65000
"toyota","Toyota Yaris","2019","11990","Manual","Petrol",61100
"toyota","Toyota Yaris","2019","11990","Manual","Petrol",73336
"toyota","Toyota Yaris","2019","13990","Manual","Petrol",9257
"toyota","Toyota Yaris","2019","12990","Manual","Petrol",55142
"toyota","Toyota Yaris","2019","15900","Manual","Petrol",50334
"toyota","Toyota Yaris","2019","12999","Manual","Petrol",18167
"toyota","Toyota Yaris","2019","16500","Manual","Petrol",27500
"toyota","Toyota Yaris","2019","14980","Manual","Petrol",38453
"toyota","Toyota Yaris","2019","13980","Manual","Petrol",21600
"toyota","Toyota Yaris","2019","15590","Manual","Petrol",20200
"toyota","Toyota Yaris","2019","14500","Manual","Petrol",27700
"toyota","Toyota Yaris","2019","12900","Manual","Petrol",19000
"toyota","Toyota Yaris","2019","12950","Manual","Petrol",25000
"toyota","Toyota Yaris","2019","14490","Manual","Petrol",13500
"toyota","Toyota Yaris","2019","13250","Manual","Petrol",43212
"toyota","Toyota Yaris","2019","12890","Manual","Petrol",39667
"toyota","Toyota Yaris","2019","12800","Manual","Petrol",27767
"toyota","Toyota Yaris","2019","13550","Manual","Petrol",36126
"toyota","Toyota Yaris","2019","13680","Manual","Petrol",40000
"toyota","Toyota Yaris","2019","22990","Manual","Petrol",46747
"toyota","Toyota Yaris","2019","13750","Manual","Petrol",70015
"toyota","Toyota Yaris","2019","11450","Manual","Petrol",61981
"toyota","Toyota Yaris","2019","15990","Manual","Petrol",29700
"toyota","Toyota Yaris","2019","11500","Manual","Petrol",63995
"toyota","Toyota Yaris","2019","13490","Manual","Petrol",60000
"toyota","Toyota Yaris","2019","12990","Manual","Petrol",33500
"toyota","Toyota Yaris","2019","18990","Manual","Petrol",42375
"toyota","Toyota Yaris","2019","11990","Manual","Petrol",16600
"toyota","Toyota Yaris","2019","15180","Manual","Petrol",38453
"toyota","Toyota Yaris","2019","13990","Manual","Petrol",61550
"toyota","Toyota Yaris","2019","13870","Manual","Petrol",22858
"toyota","Toyota Yaris","2019","17180","Manual","Petrol",51300
"toyota","Toyota Yaris","2019","13870","Manual","Petrol",22858
"toyota","Toyota Yaris","2019","11990","Manual","Petrol",60300
"toyota","Toyota Yaris","2020","15880","Manual","Petrol",10636
"toyota","Toyota Yaris","2020","21490","Manual","Petrol",25927
"toyota","Toyota Yaris","2020","26880","Manual","Petrol",61557
"toyota","Toyota Yaris","2020","17490","Manual","Petrol",20000
"toyota","Toyota Yaris","2020","17960","Manual","Petrol",30160
"toyota","Toyota Yaris","2020","19920","Manual","Petrol",24930
"toyota","Toyota Yaris","2020","13820","Manual","Petrol",19314
"toyota","Toyota Yaris","2020","15790","Manual","Petrol",19919
"toyota","Toyota Yaris","2020","15690","Manual","Petrol",22800
"toyota","Toyota Yaris","2020","18999","Manual","Petrol",18282
"toyota","Toyota Yaris","2020","19490","Manual","Petrol",17500
"toyota","Toyota Yaris","2020","14430","Manual","Petrol",30561
"toyota","Toyota Yaris","2020","14580","Manual","Petrol",20856
"toyota","Toyota Yaris","2020","13770","Manual","Petrol",7129
"toyota","Toyota Yaris","2020","11280","Manual","Petrol",70054
"toyota","Toyota Yaris","2020","12280","Manual","Petrol",54490
"toyota","Toyota Yaris","2020","12950","Manual","Petrol",7800
"toyota","Toyota Yaris","2020","16249","Manual","Petrol",21500
"toyota","Toyota Yaris","2020","14400","Manual","Petrol",40000
"toyota","Toyota Yaris","2020","16490","Manual","Petrol",17200
"toyota","Toyota Yaris","2020","16870","Manual","Petrol",26775
"toyota","Toyota Yaris","2020","13500","Manual","Petrol",43000
"toyota","Toyota Yaris","2020","17470","Manual","Petrol",15450
"toyota","Toyota Yaris","2020","41500","Manual","Petrol",15500
"toyota","Toyota Yaris","2020","18490","Manual","Petrol",37000
"toyota","Toyota Yaris","2020","16490","Manual","Petrol",11409
"toyota","Toyota Yaris","2020","13990","Manual","Petrol",23507
"toyota","Toyota Yaris","2020","14990","Manual","Petrol",36400
"toyota","Toyota Yaris","2020","16599","Manual","Petrol",32000
"toyota","Toyota Yaris","2020","13990","Manual","Petrol",23506
"toyota","Toyota Yaris","2020","14500","Manual","Petrol",7200
"toyota","Toyota Yaris","2020","12900","Manual","Petrol",55750
"toyota","Toyota Yaris","2020","11490","Manual","Petrol",59955
"toyota","Toyota Yaris","2020","13900","Manual","Petrol",34900
"toyota","Toyota Yaris","2020","13900","Manual","Petrol",25867
"toyota","Toyota Yaris","2020","12950","Manual","Petrol",32410
"toyota","Toyota Yaris","2020","12210","Manual","Petrol",14694
"toyota","Toyota Yaris","2020","13890","Manual","Petrol",24315
"toyota","Toyota Yaris","2020","18395","Manual","Petrol",20816
"toyota","Toyota Yaris","2020","13880","Manual","Petrol",12000
"toyota","Toyota Yaris","2020","13660","Manual","Petrol",36089
"toyota","Toyota Yaris","2020","13000","Manual","Petrol",14358
"toyota","Toyota Yaris","2020","13450","Manual","Petrol",38100
"toyota","Toyota Yaris","2020","12780","Manual","Petrol",10613
"toyota","Toyota Yaris","2020","13480","Manual","Petrol",32350
"toyota","Toyota Yaris","2020","12780","Manual","Petrol",10613
"toyota","Toyota Yaris","2020","13990","Manual","Petrol",10300
"toyota","Toyota Yaris","2020","17330","Manual","Petrol",8762
"toyota","Toyota Yaris","2020","16745","Manual","Petrol",22200
"toyota","Toyota Yaris","2020","13650","Manual","Petrol",38198
"toyota","Toyota Yaris","2020","13400","Manual","Petrol",3300
